origin,destination,demographic_o,demographic_d,population_o,population_d,flow
53061042003,53061052503,0.0831,,2852.0,,89.0
53061042004,53027000200,0.355,,5142.0,,101.0
53061042004,53033000100,0.355,,5142.0,,101.0
53061042004,53033000600,0.355,,5142.0,,101.0
53061042004,53033004400,0.355,,5142.0,,101.0
53061042004,53033005301,0.355,,5142.0,,101.0
53061042004,53033005302,0.355,,5142.0,,202.0
53061042004,53033005400,0.355,,5142.0,,101.0
53061042004,53033006700,0.355,,5142.0,,101.0
53061042004,53033007000,0.355,,5142.0,,101.0
53061042004,53033007100,0.355,,5142.0,,202.0
53061042004,53033007200,0.355,,5142.0,,431.0
53061042004,53033007300,0.355,,5142.0,,202.0
53061042004,53033008001,0.355,,5142.0,,101.0
53061042004,53033008100,0.355,,5142.0,,608.0
53061042004,53033022500,0.355,,5142.0,,202.0
53061042004,53033023700,0.355,,5142.0,,304.0
53061042004,53033023803,0.355,,5142.0,,431.0
53061042004,53033023804,0.355,,5142.0,,507.0
53061042004,53033032208,0.355,,5142.0,,101.0
53061042004,53033032309,0.355,,5142.0,,101.0
53061042004,53061041811,0.355,,5142.0,,101.0
53061042004,53061041903,0.355,,5142.0,,101.0
53061042004,53061050401,0.355,,5142.0,,202.0
53061042004,53061051300,0.355,,5142.0,,101.0
53061042004,53061051400,0.355,,5142.0,,837.0
53061042004,53061051905,0.355,,5142.0,,1116.0
53061042004,53061051923,0.355,,5142.0,,126.0
53061042005,53033000100,0.0288,,5062.0,,88.0
53061042005,53033000401,0.0288,,5062.0,,200.0
53061042005,53033004100,0.0288,,5062.0,,177.0
53061042005,53033004400,0.0288,,5062.0,,88.0
53061042005,53033005301,0.0288,,5062.0,,177.0
53061042005,53033005302,0.0288,,5062.0,,778.0
53061042005,53033005400,0.0288,,5062.0,,177.0
53061042005,53033007100,0.0288,,5062.0,,88.0
53061042005,53033007300,0.0288,,5062.0,,533.0
53061042005,53033007401,0.0288,,5062.0,,88.0
53061042005,53033007402,0.0288,,5062.0,,88.0
53061042005,53033007500,0.0288,,5062.0,,289.0
53061042005,53033008100,0.0288,,5062.0,,177.0
53061042005,53033010100,0.0288,,5062.0,,88.0
53061042005,53033020300,0.0288,,5062.0,,88.0
53061042005,53033023803,0.0288,,5062.0,,88.0
53061042005,53033023804,0.0288,,5062.0,,378.0
53061042005,53033025003,0.0288,,5062.0,,177.0
53061042005,53033032309,0.0288,,5062.0,,177.0
53061042005,53053072505,0.0288,,5062.0,,88.0
53061042005,53057940200,0.0288,,5062.0,,88.0
53061042005,53057952302,0.0288,,5062.0,,88.0
53061042005,53061041608,0.0288,,5062.0,,133.0
53061042005,53061041806,0.0288,,5062.0,,444.0
53061042005,53061041903,0.0288,,5062.0,,289.0
53061042005,53061050401,0.0288,,5062.0,,133.0
53061042005,53061051400,0.0288,,5062.0,,756.0
53061042005,53061051905,0.0288,,5062.0,,1467.0
53061042005,53061051924,0.0288,,5062.0,,88.0
53061042005,53061051925,0.0288,,5062.0,,266.0
53061042005,53071920900,0.0288,,5062.0,,88.0
53061042005,53073000806,0.0288,,5062.0,,111.0
53061042006,53027000200,0.4833,,5229.0,,144.0
53061042006,53033000100,0.4833,,5229.0,,144.0
53061042006,53033000200,0.4833,,5229.0,,72.0
53061042006,53033001200,0.4833,,5229.0,,216.0
53061042006,53033005200,0.4833,,5229.0,,72.0
53061042006,53033005302,0.4833,,5229.0,,72.0
53061042006,53033007100,0.4833,,5229.0,,144.0
53061042006,53033007300,0.4833,,5229.0,,432.0
53061042006,53033008100,0.4833,,5229.0,,360.0
53061042006,53033008400,0.4833,,5229.0,,72.0
53061042006,53033020300,0.4833,,5229.0,,450.0
53061042006,53033022400,0.4833,,5229.0,,216.0
53061042006,53033022500,0.4833,,5229.0,,144.0
53061042006,53033023700,0.4833,,5229.0,,144.0
53061042006,53033023804,0.4833,,5229.0,,955.0
53061042006,53033032309,0.4833,,5229.0,,216.0
53061042006,53057940300,0.4833,,5229.0,,72.0
53061042006,53061041806,0.4833,,5229.0,,360.0
53061042006,53061041811,0.4833,,5229.0,,90.0
53061042006,53061041903,0.4833,,5229.0,,144.0
53061042006,53061050401,0.4833,,5229.0,,72.0
53061042006,53061051400,0.4833,,5229.0,,1099.0
53061042006,53061051905,0.4833,,5229.0,,288.0
53061042006,53061051924,0.4833,,5229.0,,72.0
53061042006,53061051925,0.4833,,5229.0,,234.0
53061050101,53033000600,0.1506,,2932.0,,92.0
53061050101,53033001200,0.1506,,2932.0,,92.0
53061050101,53033004100,0.1506,,2932.0,,92.0
53061050101,53033007300,0.1506,,2932.0,,464.0
53061050101,53033008100,0.1506,,2932.0,,185.0
53061050101,53033020300,0.1506,,2932.0,,92.0
53061050101,53033021700,0.1506,,2932.0,,92.0
53061050101,53033023804,0.1506,,2932.0,,162.0
53061050101,53033025301,0.1506,,2932.0,,162.0
53061050101,53033032208,0.1506,,2932.0,,92.0
53061050101,53033032309,0.1506,,2932.0,,325.0
53061050101,53061041903,0.1506,,2932.0,,92.0
53061050101,53061051400,0.1506,,2932.0,,325.0
53061050101,53061051905,0.1506,,2932.0,,185.0
53061050101,53061051923,0.1506,,2932.0,,92.0
53061050101,53061051925,0.1506,,2932.0,,278.0
53061050102,53005011800,0.474,,6029.0,,111.0
53061050102,53011040302,0.474,,6029.0,,111.0
53061050102,53033000200,0.474,,6029.0,,111.0
53061050102,53033000401,0.474,,6029.0,,111.0
53061050102,53033000600,0.474,,6029.0,,111.0
53061050102,53033001200,0.474,,6029.0,,445.0
53061050102,53033004200,0.474,,6029.0,,111.0
53061050102,53033004900,0.474,,6029.0,,111.0
53061050102,53033005301,0.474,,6029.0,,222.0
53061050102,53033005302,0.474,,6029.0,,222.0
53061050102,53033007100,0.474,,6029.0,,111.0
53061050102,53033007300,0.474,,6029.0,,445.0
53061050102,53033007500,0.474,,6029.0,,111.0
53061050102,53033008100,0.474,,6029.0,,334.0
53061050102,53033020300,0.474,,6029.0,,779.0
53061050102,53033021700,0.474,,6029.0,,222.0
53061050102,53033023700,0.474,,6029.0,,334.0
53061050102,53033023803,0.474,,6029.0,,111.0
53061050102,53033023804,0.474,,6029.0,,222.0
53061050102,53033025301,0.474,,6029.0,,111.0
53061050102,53033032208,0.474,,6029.0,,111.0
53061050102,53033032309,0.474,,6029.0,,362.0
53061050102,53061041806,0.474,,6029.0,,612.0
53061050102,53061041903,0.474,,6029.0,,111.0
53061050102,53061050401,0.474,,6029.0,,445.0
53061050102,53061051300,0.474,,6029.0,,835.0
53061050102,53061051400,0.474,,6029.0,,2172.0
53061050102,53061051905,0.474,,6029.0,,1671.0
53061050102,53061051923,0.474,,6029.0,,222.0
53061050102,53061052003,0.474,,6029.0,,334.0
53061050102,53061052705,0.474,,6029.0,,111.0
53061050200,53033000200,0.0696,,4088.0,,64.0
53061050200,53033000600,0.0696,,4088.0,,144.0
53061050200,53033001200,0.0696,,4088.0,,64.0
53061050200,53033004100,0.0696,,4088.0,,128.0
53061050200,53033005301,0.0696,,4088.0,,128.0
53061050200,53033005302,0.0696,,4088.0,,64.0
53061050200,53033007100,0.0696,,4088.0,,64.0
53061050200,53033007200,0.0696,,4088.0,,64.0
53061050200,53033007300,0.0696,,4088.0,,64.0
53061050200,53033008001,0.0696,,4088.0,,64.0
53061050200,53033008100,0.0696,,4088.0,,192.0
53061050200,53033008400,0.0696,,4088.0,,64.0
53061050200,53033020300,0.0696,,4088.0,,256.0
53061050200,53033022500,0.0696,,4088.0,,64.0
53061050200,53033023700,0.0696,,4088.0,,64.0
53061050200,53033023803,0.0696,,4088.0,,256.0
53061050200,53033023804,0.0696,,4088.0,,320.0
53061050200,53033024000,0.0696,,4088.0,,64.0
53061050200,53033032208,0.0696,,4088.0,,128.0
53061050200,53053072906,0.0696,,4088.0,,64.0
53061050200,53055960500,0.0696,,4088.0,,64.0
53061050200,53061041903,0.0696,,4088.0,,96.0
53061050200,53061050401,0.0696,,4088.0,,192.0
53061050200,53061051300,0.0696,,4088.0,,64.0
53061050200,53061051400,0.0696,,4088.0,,848.0
53061050200,53061051905,0.0696,,4088.0,,768.0
53061050200,53061051925,0.0696,,4088.0,,64.0
53061050300,53031950601,0.2497,,5975.0,,133.0
53061050300,53033000100,0.2497,,5975.0,,133.0
53061050300,53033000200,0.2497,,5975.0,,133.0
53061050300,53033000401,0.2497,,5975.0,,133.0
53061050300,53033000600,0.2497,,5975.0,,300.0
53061050300,53033001200,0.2497,,5975.0,,266.0
53061050300,53033007200,0.2497,,5975.0,,300.0
53061050300,53033007300,0.2497,,5975.0,,400.0
53061050300,53033007500,0.2497,,5975.0,,133.0
53061050300,53033008100,0.2497,,5975.0,,533.0
53061050300,53033011800,0.2497,,5975.0,,133.0
53061050300,53033020300,0.2497,,5975.0,,733.0
53061050300,53033023700,0.2497,,5975.0,,133.0
53061050300,53033023803,0.2497,,5975.0,,266.0
53061050300,53033025301,0.2497,,5975.0,,133.0
53061050300,53033032208,0.2497,,5975.0,,266.0
53061050300,53061050401,0.2497,,5975.0,,700.0
53061050300,53061051300,0.2497,,5975.0,,266.0
53061050300,53061051400,0.2497,,5975.0,,2433.0
53061050300,53061051905,0.2497,,5975.0,,1100.0
53061050401,53015000400,,0.7083,,4084.0,99.0
53061050401,53015001200,,0.4869,,4432.0,199.0
53061050401,53033000100,,,,,199.0
53061050401,53033000200,,,,,224.0
53061050401,53033000300,,0.3438,,2943.0,99.0
53061050401,53033000401,,,,,299.0
53061050401,53033000600,,,,,499.0
53061050401,53033000800,,0.2086,,2849.0,99.0
53061050401,53033001200,,,,,699.0
53061050401,53033001300,,0.5432,,4998.0,99.0
53061050401,53033001800,,0.1336,,5059.0,99.0
53061050401,53033001900,,0.4242,,5100.0,199.0
53061050401,53033002700,,0.0695,,6129.0,199.0
53061050401,53033002900,,0.0411,,4744.0,99.0
53061050401,53033003600,,,,,99.0
53061050401,53033003900,,0.1513,,3110.0,199.0
53061050401,53033004100,,,,,199.0
53061050401,53033004301,,0.3518,,3870.0,574.0
53061050401,53033005301,,,,,99.0
53061050401,53033005302,,,,,299.0
53061050401,53033005400,,,,,299.0
53061050401,53033006000,,0.1843,,6460.0,224.0
53061050401,53033006300,,0.3078,,5856.0,99.0
53061050401,53033006800,,0.0711,,3323.0,99.0
53061050401,53033007000,,,,,99.0
53061050401,53033007100,,,,,99.0
53061050401,53033007200,,,,,99.0
53061050401,53033007300,,,,,299.0
53061050401,53033007500,,,,,99.0
53061050401,53033007900,,,,,199.0
53061050401,53033008001,,,,,199.0
53061050401,53033008100,,,,,524.0
53061050401,53033008200,,0.2914,,4509.0,849.0
53061050401,53033008500,,0.6597,,4385.0,199.0
53061050401,53033008600,,0.6227,,6757.0,99.0
53061050401,53033008900,,0.2994,,6509.0,99.0
53061050401,53033009200,,0.892,,2762.0,99.0
53061050401,53033009400,,0.7581,,7086.0,199.0
53061050401,53033010100,,,,,99.0
53061050401,53033020300,,,,,1448.0
53061050401,53033020401,,0.5172,,3821.0,399.0
53061050401,53033020500,,0.6256,,7372.0,399.0
53061050401,53033020700,,0.678,,4075.0,199.0
53061050401,53033021000,,0.543,,5887.0,399.0
53061050401,53033021100,,0.4363,,4395.0,199.0
53061050401,53033021300,,0.6222,,4189.0,99.0
53061050401,53033021600,,0.2989,,5112.0,99.0
53061050401,53033021700,,,,,99.0
53061050401,53033021803,,0.3266,,5565.0,99.0
53061050401,53033021906,,0.4814,,4695.0,99.0
53061050401,53033022005,,0.3886,,4862.0,99.0
53061050401,53033022500,,,,,99.0
53061050401,53033023601,,0.3562,,4452.0,99.0
53061050401,53033023804,,,,,99.0
53061050401,53033024800,,0.4999,,5645.0,99.0
53061050401,53033025301,,,,,99.0
53061050401,53033025302,,0.9071,,4818.0,99.0
53061050401,53033032103,,0.4918,,5202.0,99.0
53061050401,53033032208,,,,,299.0
53061050401,53033032210,,,,,99.0
53061050401,53033032325,,0.4703,,5898.0,174.0
53061050401,53033032602,,,,,174.0
53061050401,53033032704,,0.6381,,7606.0,99.0
53061050401,53037975100,,,,,99.0
53061050401,53037975600,,0.664,,3053.0,199.0
53061050401,53053061601,,0.8589,,2079.0,299.0
53061050401,53053071505,,0.6328,,5057.0,99.0
53061050401,53057951800,,0.9389,,5216.0,199.0
53061050401,53057952600,,0.5719,,4171.0,99.0
53061050401,53061040100,,0.2753,,4913.0,399.0
53061050401,53061040700,,0.8514,,4889.0,449.0
53061050401,53061040800,,0.5968,,2899.0,99.0
53061050401,53061041100,,0.5969,,5011.0,99.0
53061050401,53061041301,,0.2261,,6155.0,99.0
53061050401,53061041303,,0.5382,,4518.0,99.0
53061050401,53061041701,,0.7393,,5902.0,99.0
53061050401,53061041703,,0.3482,,6142.0,199.0
53061050401,53061041704,,0.4951,,5714.0,424.0
53061050401,53061041805,,0.7406,,6261.0,99.0
53061050401,53061041811,,,,,99.0
53061050401,53061041812,,0.8988,,6157.0,99.0
53061050401,53061041901,,0.897,,6311.0,199.0
53061050401,53061041903,,,,,99.0
53061050401,53061041905,,0.8433,,6383.0,99.0
53061050401,53061042005,,0.0288,,5062.0,99.0
53061050401,53061042006,,0.4833,,5229.0,299.0
53061050401,53061050102,,0.474,,6029.0,199.0
53061050401,53061050200,,0.0696,,4088.0,99.0
53061050401,53061050300,,0.2497,,5975.0,99.0
53061050401,53061050401,,,,,2472.0
53061050401,53061050402,,0.3012,,5569.0,4395.0
53061050401,53061050800,,0.2285,,6939.0,2097.0
53061050401,53061050900,,0.7716,,3871.0,1073.0
53061050401,53061051000,,0.5327,,4332.0,799.0
53061050401,53061051100,,0.6457,,3970.0,99.0
53061050401,53061051200,,0.3558,,4793.0,99.0
53061050401,53061051300,,,,,399.0
53061050401,53061051400,,,,,2247.0
53061050401,53061051500,,0.9065,,6124.0,5844.0
53061050401,53061051601,,0.7912,,5184.0,199.0
53061050401,53061051701,,0.8452,,6955.0,2297.0
53061050401,53061051702,,0.4891,,4355.0,299.0
53061050401,53061051802,,0.5314,,6561.0,2672.0
53061050401,53061051803,,0.8339,,8365.0,99.0
53061050401,53061051905,,,,,899.0
53061050401,53061051916,,0.0508,,4201.0,99.0
53061050401,53061051918,,0.4162,,6058.0,99.0
53061050401,53061051925,,,,,99.0
53061050401,53061051927,,0.1995,,5397.0,99.0
53061050401,53061052604,,0.6544,,4955.0,99.0
53061050401,53061052805,,0.7159,,4792.0,99.0
53061050401,53061052903,,0.924,,4358.0,399.0
53061050401,53061053302,,0.2337,,6064.0,99.0
53061050401,53061940001,,0.5429,,5951.0,99.0
53061050401,53063003500,,0.7696,,2671.0,199.0
53061050401,53063010401,,0.9048,,7675.0,99.0
53061050402,53033000600,0.3012,,5569.0,,185.0
53061050402,53033001200,0.3012,,5569.0,,370.0
53061050402,53033003600,0.3012,,5569.0,,162.0
53061050402,53033004200,0.3012,,5569.0,,92.0
53061050402,53033004900,0.3012,,5569.0,,185.0
53061050402,53033005301,0.3012,,5569.0,,92.0
53061050402,53033005302,0.3012,,5569.0,,92.0
53061050402,53033007100,0.3012,,5569.0,,92.0
53061050402,53033007300,0.3012,,5569.0,,278.0
53061050402,53033007500,0.3012,,5569.0,,162.0
53061050402,53033008001,0.3012,,5569.0,,92.0
53061050402,53033008100,0.3012,,5569.0,,278.0
53061050402,53033008400,0.3012,,5569.0,,278.0
53061050402,53033020300,0.3012,,5569.0,,1367.0
53061050402,53033021700,0.3012,,5569.0,,185.0
53061050402,53033022500,0.3012,,5569.0,,185.0
53061050402,53033023700,0.3012,,5569.0,,278.0
53061050402,53033023804,0.3012,,5569.0,,463.0
53061050402,53033023900,0.3012,,5569.0,,92.0
53061050402,53033025003,0.3012,,5569.0,,92.0
53061050402,53033032309,0.3012,,5569.0,,92.0
53061050402,53057950800,0.3012,,5569.0,,92.0
53061050402,53061041608,0.3012,,5569.0,,185.0
53061050402,53061041806,0.3012,,5569.0,,92.0
53061050402,53061050401,0.3012,,5569.0,,857.0
53061050402,53061051300,0.3012,,5569.0,,185.0
53061050402,53061051400,0.3012,,5569.0,,927.0
53061050402,53061051905,0.3012,,5569.0,,672.0
53061050402,53061051915,0.3012,,5569.0,,92.0
53061050402,53061051925,0.3012,,5569.0,,370.0
53061050800,53033000100,0.2285,,6939.0,,189.0
53061050800,53033000200,0.2285,,6939.0,,142.0
53061050800,53033000401,0.2285,,6939.0,,284.0
53061050800,53033000600,0.2285,,6939.0,,474.0
53061050800,53033001200,0.2285,,6939.0,,1068.0
53061050800,53033003600,0.2285,,6939.0,,189.0
53061050800,53033004100,0.2285,,6939.0,,189.0
53061050800,53033004400,0.2285,,6939.0,,189.0
53061050800,53033005200,0.2285,,6939.0,,94.0
53061050800,53033005301,0.2285,,6939.0,,189.0
53061050800,53033005302,0.2285,,6939.0,,118.0
53061050800,53033005400,0.2285,,6939.0,,94.0
53061050800,53033006700,0.2285,,6939.0,,189.0
53061050800,53033007100,0.2285,,6939.0,,213.0
53061050800,53033007200,0.2285,,6939.0,,664.0
53061050800,53033007300,0.2285,,6939.0,,474.0
53061050800,53033007500,0.2285,,6939.0,,189.0
53061050800,53033008100,0.2285,,6939.0,,474.0
53061050800,53033008400,0.2285,,6939.0,,94.0
53061050800,53033011800,0.2285,,6939.0,,94.0
53061050800,53033020300,0.2285,,6939.0,,2825.0
53061050800,53033021700,0.2285,,6939.0,,189.0
53061050800,53033022500,0.2285,,6939.0,,308.0
53061050800,53033023700,0.2285,,6939.0,,379.0
53061050800,53033023803,0.2285,,6939.0,,118.0
53061050800,53033023804,0.2285,,6939.0,,284.0
53061050800,53033032309,0.2285,,6939.0,,213.0
53061050800,53061050401,0.2285,,6939.0,,569.0
53061050800,53061051400,0.2285,,6939.0,,1780.0
53061050800,53061051905,0.2285,,6939.0,,474.0
53061050800,53061051923,0.2285,,6939.0,,94.0
53061050800,53061051924,0.2285,,6939.0,,94.0
53061050800,53061051925,0.2285,,6939.0,,94.0
53061050800,53061052115,0.2285,,6939.0,,284.0
53061050800,53073010100,0.2285,,6939.0,,189.0
53061050900,53033000100,0.7716,,3871.0,,165.0
53061050900,53033000401,0.7716,,3871.0,,414.0
53061050900,53033000600,0.7716,,3871.0,,414.0
53061050900,53033001200,0.7716,,3871.0,,414.0
53061050900,53033003600,0.7716,,3871.0,,82.0
53061050900,53033004100,0.7716,,3871.0,,82.0
53061050900,53033004200,0.7716,,3871.0,,82.0
53061050900,53033004400,0.7716,,3871.0,,82.0
53061050900,53033004900,0.7716,,3871.0,,103.0
53061050900,53033005200,0.7716,,3871.0,,82.0
53061050900,53033005302,0.7716,,3871.0,,82.0
53061050900,53033007100,0.7716,,3871.0,,82.0
53061050900,53033008001,0.7716,,3871.0,,248.0
53061050900,53033008100,0.7716,,3871.0,,579.0
53061050900,53033011800,0.7716,,3871.0,,82.0
53061050900,53033020300,0.7716,,3871.0,,869.0
53061050900,53033021700,0.7716,,3871.0,,331.0
53061050900,53033022400,0.7716,,3871.0,,124.0
53061050900,53033032208,0.7716,,3871.0,,82.0
53061050900,53033032210,0.7716,,3871.0,,103.0
53061050900,53033032309,0.7716,,3871.0,,165.0
53061050900,53061050401,0.7716,,3871.0,,414.0
53061050900,53061051400,0.7716,,3871.0,,331.0
53061050900,53061051905,0.7716,,3871.0,,165.0
53061050900,53061051925,0.7716,,3871.0,,165.0
53061051000,53027000200,0.5327,,4332.0,,274.0
53061051000,53033000100,0.5327,,4332.0,,548.0
53061051000,53033000401,0.5327,,4332.0,,274.0
53061051000,53033000600,0.5327,,4332.0,,182.0
53061051000,53033001200,0.5327,,4332.0,,617.0
53061051000,53033003600,0.5327,,4332.0,,91.0
53061051000,53033005301,0.5327,,4332.0,,91.0
53061051000,53033005302,0.5327,,4332.0,,91.0
53061051000,53033005400,0.5327,,4332.0,,182.0
53061051000,53033006700,0.5327,,4332.0,,91.0
53061051000,53033007000,0.5327,,4332.0,,91.0
53061051000,53033007200,0.5327,,4332.0,,457.0
53061051000,53033007300,0.5327,,4332.0,,1028.0
53061051000,53033007402,0.5327,,4332.0,,91.0
53061051000,53033007500,0.5327,,4332.0,,182.0
53061051000,53033007900,0.5327,,4332.0,,91.0
53061051000,53033008100,0.5327,,4332.0,,457.0
53061051000,53033008400,0.5327,,4332.0,,91.0
53061051000,53033010100,0.5327,,4332.0,,388.0
53061051000,53033020300,0.5327,,4332.0,,983.0
53061051000,53033022500,0.5327,,4332.0,,182.0
53061051000,53033023803,0.5327,,4332.0,,91.0
53061051000,53033023804,0.5327,,4332.0,,388.0
53061051000,53033023900,0.5327,,4332.0,,91.0
53061051000,53033032309,0.5327,,4332.0,,91.0
53061051000,53061041811,0.5327,,4332.0,,91.0
53061051000,53061050401,0.5327,,4332.0,,457.0
53061051000,53061051300,0.5327,,4332.0,,640.0
53061051000,53061051400,0.5327,,4332.0,,1234.0
53061051000,53061051905,0.5327,,4332.0,,891.0
53061051000,53061051923,0.5327,,4332.0,,182.0
53061051000,53061051925,0.5327,,4332.0,,91.0
53061051000,53061052115,0.5327,,4332.0,,137.0
53061051100,53033000100,0.6457,,3970.0,,94.0
53061051100,53033000401,0.6457,,3970.0,,94.0
53061051100,53033000600,0.6457,,3970.0,,307.0
53061051100,53033001200,0.6457,,3970.0,,94.0
53061051100,53033003600,0.6457,,3970.0,,94.0
53061051100,53033004100,0.6457,,3970.0,,94.0
53061051100,53033004400,0.6457,,3970.0,,189.0
53061051100,53033004900,0.6457,,3970.0,,260.0
53061051100,53033005200,0.6457,,3970.0,,94.0
53061051100,53033005301,0.6457,,3970.0,,94.0
53061051100,53033007300,0.6457,,3970.0,,378.0
53061051100,53033008100,0.6457,,3970.0,,378.0
53061051100,53033008400,0.6457,,3970.0,,94.0
53061051100,53033010300,0.6457,,3970.0,,94.0
53061051100,53033020300,0.6457,,3970.0,,899.0
53061051100,53033021700,0.6457,,3970.0,,165.0
53061051100,53033022202,0.6457,,3970.0,,118.0
53061051100,53033022400,0.6457,,3970.0,,94.0
53061051100,53033023700,0.6457,,3970.0,,378.0
53061051100,53033032309,0.6457,,3970.0,,189.0
53061051100,53061050401,0.6457,,3970.0,,189.0
53061051100,53061051300,0.6457,,3970.0,,899.0
53061051100,53061051400,0.6457,,3970.0,,378.0
53061051100,53061051905,0.6457,,3970.0,,473.0
53061051100,53061051925,0.6457,,3970.0,,118.0
53061051100,53061052115,0.6457,,3970.0,,94.0
53061051200,53033000401,0.3558,,4793.0,,250.0
53061051200,53033000600,0.3558,,4793.0,,334.0
53061051200,53033001200,0.3558,,4793.0,,417.0
53061051200,53033003600,0.3558,,4793.0,,83.0
53061051200,53033004100,0.3558,,4793.0,,83.0
53061051200,53033004400,0.3558,,4793.0,,208.0
53061051200,53033004900,0.3558,,4793.0,,167.0
53061051200,53033005302,0.3558,,4793.0,,83.0
53061051200,53033007200,0.3558,,4793.0,,167.0
53061051200,53033007300,0.3558,,4793.0,,334.0
53061051200,53033008001,0.3558,,4793.0,,104.0
53061051200,53033008100,0.3558,,4793.0,,167.0
53061051200,53033008400,0.3558,,4793.0,,83.0
