STATE,GEOID,LOCATION,AREA_SQMI,SVI Score
Washington,53077002201,"Census Tract 22.01, Yakima County, Washington",23.6426606,0.6422
Washington,53077002202,"Census Tract 22.02, Yakima County, Washington",56.48824268,0.8297
Washington,53077002701,"Census Tract 27.01, Yakima County, Washington",150.2473331,0.963
Washington,53077002801,"Census Tract 28.01, Yakima County, Washington",35.04031983,0.5188
Washington,53077002803,"Census Tract 28.03, Yakima County, Washington",8.470975949,0.5236
Washington,53077002804,"Census Tract 28.04, Yakima County, Washington",3.5966243,0.2326
Washington,53077002900,"Census Tract 29, Yakima County, Washington",82.030612,0.863
Washington,53077003002,"Census Tract 30.02, Yakima County, Washington",11.13416237,0.5619
Washington,53077003003,"Census Tract 30.03, Yakima County, Washington",961.1479523,0.45
Washington,53077003004,"Census Tract 30.04, Yakima County, Washington",205.2879635,0.3974
Washington,53077003100,"Census Tract 31, Yakima County, Washington",25.49693515,0.6042
Washington,53077003200,"Census Tract 32, Yakima County, Washington",4.184023281,0.6264
Washington,53077003400,"Census Tract 34, Yakima County, Washington",10.46876731,0.3092
Washington,53077940001,"Census Tract 9400.01, Yakima County, Washington",117.6975499,0.8897
Washington,53077940002,"Census Tract 9400.02, Yakima County, Washington",89.85851962,0.9612
Washington,53077940003,"Census Tract 9400.03, Yakima County, Washington",1784.27986,0.8571
Washington,53077940005,"Census Tract 9400.05, Yakima County, Washington",1.982721029,0.9782
Washington,53077940006,"Census Tract 9400.06, Yakima County, Washington",1.739050899,0.8939
Washington,53077940007,"Census Tract 9400.07, Yakima County, Washington",1.936855972,0.97
Washington,53077940008,"Census Tract 9400.08, Yakima County, Washington",1.294081471,0.979
